,price,grade,sqft_living,lat,sqft_living15,sqft_above,bathrooms,floors,bedrooms,sqft_basement,view
0,1.0,0.6000000000000001,0.7630769230769231,0.6969599485282316,0.6728624535315986,0.7138047138047139,0.46153846153846156,0.5,0.75,0.28125,0.0
1,0.9985729967069155,0.8,0.5907692307692308,0.6725108573266851,0.36802973977695175,0.4175084175084175,0.7692307692307693,0.5,0.75,0.53125,0.25
2,0.9971459934138309,0.8,0.5323076923076924,0.7115972333923253,0.44609665427509293,0.5824915824915825,0.6153846153846154,0.5,0.5,0.0,0.0
3,0.9967069154774972,0.6000000000000001,0.633846153846154,0.7807624256072074,0.6394052044609666,0.5555555555555556,0.6153846153846154,0.5,0.75,0.3203125,0.0
4,0.9967069154774972,0.6000000000000001,0.5507692307692308,0.8079459546405161,0.6245353159851301,0.5084175084175084,0.6153846153846154,0.25,0.5,0.21875,0.0
5,0.9967069154774972,0.8,0.6676923076923077,0.7868746984076012,0.28996282527881045,0.7306397306397306,0.6153846153846154,0.5,0.75,0.0,0.0
6,0.9967069154774972,0.6000000000000001,0.6430769230769231,0.8401158114846368,0.6505576208178439,0.5824915824915825,0.8461538461538461,0.5,0.5,0.28125,0.0
7,0.9967069154774972,0.8,0.6953846153846155,0.6305291941450832,0.9368029739776952,0.760942760942761,0.5384615384615384,0.5,0.5,0.0,0.0
8,0.9967069154774972,1.0,0.8523076923076923,0.6848962522116864,0.7918215613382901,0.9326599326599327,0.6153846153846154,0.5,0.75,0.0,0.0
9,0.9967069154774972,1.0,0.9476923076923077,0.862313012707105,0.46840148698884765,0.7407407407407408,1.0,0.5,0.75,0.6875,0.0
10,0.9967069154774972,0.8,0.6553846153846155,0.719961396171783,0.5464684014869888,0.6734006734006734,0.6923076923076924,0.5,0.5,0.1015625,0.0
11,0.9956092206366629,0.8,0.8953846153846156,0.8574875341804784,0.5055762081784387,0.696969696969697,0.9230769230769232,0.5,1.0,0.65625,0.0
12,0.9945115257958288,0.6000000000000001,0.56,0.7834968634389696,0.5836431226765799,0.6127946127946129,0.3846153846153847,0.25,0.5,0.0,0.5
13,0.9934138309549945,0.6000000000000001,0.5507692307692308,0.750844458742165,0.6096654275092938,0.6026936026936027,0.46153846153846156,0.0,0.5,0.0,0.0
14,0.9923161361141604,0.8,0.6184615384615385,0.5956248994692146,0.7211895910780669,0.3265993265993266,0.6153846153846154,0.0,0.5,0.8125,0.5
15,0.9923161361141604,1.0,0.76,0.6408235483352058,0.25278810408921937,0.521885521885522,0.9230769230769232,0.5,0.75,0.71875,0.0
16,0.991218441273326,0.40000000000000013,0.4092307692307693,0.7587260736689814,0.550185873605948,0.4478114478114479,0.3846153846153847,0.0,0.5,0.0,0.0
17,0.991218441273326,0.6000000000000001,0.4,0.7706289207013128,0.550185873605948,0.4377104377104377,0.3846153846153847,0.5,0.5,0.0,0.0
18,0.991218441273326,0.6000000000000001,0.6861538461538462,0.6853788000643419,0.6728624535315986,0.7508417508417509,0.9230769230769232,0.5,0.5,0.0,0.0
